question_id,question_order,max_score,exam_answer_id,subject_id,human_score,deepseek-v4-flash,deepseek-v4-pro,flash_pro_abs_diff,flash_abs_error,pro_abs_error,mean_ai_score,mean_ai_abs_error,worst_abs_error
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12292,S099,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12317,S033,0.0,0.5,0.0,0.5,0.5,0.0,0.25,0.25,0.5
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12345,S067,1.5,2.0,2.0,0.0,0.5,0.5,2.0,0.5,0.5
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12351,S036,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12353,S090,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12356,S088,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12370,S105,2.0,2.0,1.5,0.5,0.0,0.5,1.75,0.25,0.5
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12412,S119,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12414,S071,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12421,S092,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12460,S045,1.5,1.5,1.5,0.0,0.0,0.0,1.5,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12468,S063,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12498,S097,1.0,2.0,1.5,0.5,1.0,0.5,1.75,0.75,1.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12515,S109,1.5,1.5,2.0,0.5,0.0,0.5,1.75,0.25,0.5
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12519,S073,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12524,S098,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12536,S023,1.0,1.5,1.5,0.0,0.5,0.5,1.5,0.5,0.5
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12547,S101,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12552,S072,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12581,S094,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12584,S117,2.0,2.0,1.5,0.5,0.0,0.5,1.75,0.25,0.5
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12586,S126,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12625,S079,1.5,1.0,1.0,0.0,0.5,0.5,1.0,0.5,0.5
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12639,S091,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12641,S035,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12716,S082,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12727,S022,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12784,S008,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12793,S059,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12806,S040,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12831,S121,1.5,1.0,1.0,0.0,0.5,0.5,1.0,0.5,0.5
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12889,S110,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12931,S123,1.5,2.0,2.0,0.0,0.5,0.5,2.0,0.5,0.5
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12963,S056,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12977,S076,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12980,S066,1.5,2.0,2.0,0.0,0.5,0.5,2.0,0.5,0.5
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12986,S087,1.5,2.0,2.0,0.0,0.5,0.5,2.0,0.5,0.5
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12996,S039,1.5,2.0,2.0,0.0,0.5,0.5,2.0,0.5,0.5
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,12999,S052,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,13003,S038,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,13028,S058,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,13058,S080,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,13136,S128,0.0,0.0,0.5,0.5,0.0,0.5,0.25,0.25,0.5
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,13187,S118,1.0,1.5,1.5,0.0,0.5,0.5,1.5,0.5,0.5
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,13201,S013,2.0,2.0,1.5,0.5,0.0,0.5,1.75,0.25,0.5
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,13217,S044,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,13239,S029,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,13272,S100,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,13366,S037,2.0,2.0,1.5,0.5,0.0,0.5,1.75,0.25,0.5
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,13368,S104,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,14438,S002,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,14513,S083,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,14657,S017,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,14898,S031,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,15363,S047,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,15560,S014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,15719,S068,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,15958,S054,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
37861c97-e01d-4371-a51e-bd04e4cfd84d,9,2.0,16158,S016,1.5,1.0,1.5,0.5,0.5,0.0,1.25,0.25,0.5
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11100,S115,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11177,S124,4.0,4.0,3.5,0.5,0.0,0.5,3.75,0.25,0.5
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11243,S003,2.0,2.0,2.5,0.5,0.0,0.5,2.25,0.25,0.5
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11255,S084,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11327,S014,2.0,2.0,2.5,0.5,0.0,0.5,2.25,0.25,0.5
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11331,S005,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11373,S111,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11377,S114,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11458,S020,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11528,S125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11549,S051,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11562,S106,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11564,S113,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11566,S042,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11583,S103,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11584,S024,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11591,S060,4.0,4.0,3.5,0.5,0.0,0.5,3.75,0.25,0.5
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11626,S043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11628,S108,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11630,S027,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11634,S093,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11642,S120,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11644,S049,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11651,S046,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11669,S116,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11671,S102,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11679,S006,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11685,S099,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11689,S012,3.0,2.0,3.0,1.0,1.0,0.0,2.5,0.5,1.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11690,S085,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11710,S089,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11718,S092,2.0,1.0,1.5,0.5,1.0,0.5,1.25,0.75,1.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11731,S088,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11743,S018,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11754,S107,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11763,S010,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11766,S004,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11769,S015,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11782,S030,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11786,S034,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11796,S126,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11800,S075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11801,S091,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11803,S070,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11807,S050,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11810,S119,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11814,S069,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11822,S090,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11823,S101,3.0,4.0,4.0,0.0,1.0,1.0,4.0,1.0,1.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11826,S019,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11837,S086,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11838,S007,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11855,S041,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11869,S033,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11874,S112,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11888,S036,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11894,S053,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11898,S047,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11899,S048,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11910,S095,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11915,S067,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11916,S055,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11928,S077,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11934,S065,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11944,S079,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11958,S117,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11979,S071,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,11984,S063,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,12010,S072,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,12013,S057,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,12017,S094,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,12039,S064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,12040,S073,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,12056,S045,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,12091,S035,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,12119,S082,4.0,4.0,3.0,1.0,0.0,1.0,3.5,0.5,1.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,12124,S040,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,12128,S008,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,12135,S023,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,12159,S059,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,12167,S052,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,12188,S029,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,12190,S098,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,12230,S097,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,12250,S105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,12255,S121,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,12283,S123,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,12325,S080,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,12346,S128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,12433,S076,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,12475,S058,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,12528,S066,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,12556,S056,3.0,3.0,2.5,0.5,0.0,0.5,2.75,0.25,0.5
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,12562,S044,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,12610,S110,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,12648,S122,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,12684,S037,3.0,4.0,3.5,0.5,1.0,0.5,3.75,0.75,1.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,12732,S038,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,12787,S109,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,13168,S087,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,13169,S021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,13321,S039,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,13556,S017,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,13671,S022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,13692,S013,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,13905,S031,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,13976,S016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,14015,S002,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,14109,S104,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,14257,S081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,14259,S100,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,14737,S068,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,15046,S118,1.0,1.0,1.5,0.5,0.0,0.5,1.25,0.25,0.5
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,15675,S062,1.0,1.0,1.5,0.5,0.0,0.5,1.25,0.25,0.5
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,16143,S074,2.0,2.0,2.5,0.5,0.0,0.5,2.25,0.25,0.5
5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,4.0,16179,S054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8bd69984-3cd8-48b1-9da3-4c040620959e,17,4.0,11017,S078,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
8bd69984-3cd8-48b1-9da3-4c040620959e,17,4.0,11142,S013,4.0,4.0,3.0,1.0,0.0,1.0,3.5,0.5,1.0
8bd69984-3cd8-48b1-9da3-4c040620959e,17,4.0,11439,S104,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
8bd69984-3cd8-48b1-9da3-4c040620959e,17,4.0,11444,S109,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
8bd69984-3cd8-48b1-9da3-4c040620959e,17,4.0,11635,S124,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
